Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region,Discount Amount,Elasticity Score,Discount Action,Customer Segment,Profit Per Capita,Regional Population,Latitude,Longitude
2023-03-17,P1000,Sofa,1,1200,300,0.18,984.0,738.0,9,0,Ella Robinson,South East,216.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-03-14,P1005,Wardrobe,2,1500,250,0.15,2550.0,2125.0,5,0,Liam Mitchell,Wales,450.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2024-11-29,P1003,Coffee Table,2,200,40,0.09,364.0,291.2,4,0,Finley Thompson,North East,36.0,-1.0276747871859784,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-07-03,P1007,Office Desk,3,800,120,0.11,2136.0,1815.6,9,0,Henry Hughes,Wales,264.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-06-09,P1005,Wardrobe,4,1500,250,0.21,4740.0,3950.0,10,0,Katie Adams,Midlands,1260.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2024-11-22,P1004,Bed Frame,1,1000,200,0.11,890.0,712.0,6,0,Isla Davies,South West,110.0,-1.2945817990531299,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-09-10,P1002,Armchair,1,500,80,0.16,420.0,352.8,4,0,Daniel Cooper,Scotland,80.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-02-14,P1006,Bookshelf,4,300,50,0.18,984.0,820.0000000000001,14,0,Mia Brown,Wales,216.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2023-05-07,P1000,Sofa,3,1200,300,0.06,3384.0,2538.0,3,0,Quinn Bailey,South West,216.0,-0.42994966442953036,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-08-14,P1008,TV Stand,5,350,60,0.2,1400.0,1160.0,10,0,Liam Mitchell,South West,350.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2023-10-21,P1009,Chest of Drawers,3,600,100,0.12,1584.0,1320.0,12,1,Noah Jones,South West,216.0,-0.48018702906350963,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-10-16,P1008,TV Stand,2,350,60,0.12,616.0,510.4,5,0,Katie Adams,Wales,84.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2023-11-06,P1004,Bed Frame,4,1000,200,0.0,4000.0,3200.0,9,0,Sophie Hall,North East,0.0,-1.2945817990531299,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-10-23,P1001,Dining Table,1,900,150,0.06,846.0,705.0,4,0,Charlotte Evans,South East,54.0,-0.19012192601777267,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-06-11,P1008,TV Stand,1,350,60,0.07,325.5,269.7,5,0,Daniel Cooper,London,24.5,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2024-06-23,P1008,TV Stand,4,350,60,0.03,1358.0,1125.2,3,0,Charlotte Evans,Wales,42.0,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-02-23,P1009,Chest of Drawers,5,600,100,0.22,2340.0,1950.0,8,0,Grace Walker,South East,660.0,-0.48018702906350963,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-03-19,P1006,Bookshelf,3,300,50,0.02,882.0,735.0,14,0,Isla Davies,Wales,18.0,-0.4337330301570941,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-11-15,P1007,Office Desk,4,800,120,0.13,2784.0,2366.4,9,0,Ella Robinson,North East,416.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-04-19,P1001,Dining Table,3,900,150,0.15,2295.0,1912.5,2,0,Finley Thompson,North East,405.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-08-24,P1007,Office Desk,5,800,120,0.14,3440.0,2924.0,12,0,Quinn Bailey,Scotland,560.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-08-02,P1000,Sofa,3,1200,300,0.05,3420.0,2565.0,11,0,Mia Brown,North West,180.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-03-26,P1000,Sofa,5,1200,300,0.15,5100.0,3825.0,6,0,Theo Clarke,Scotland,900.0,-0.42994966442953036,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-03-04,P1000,Sofa,2,1200,300,0.19,1944.0,1458.0,4,0,Alice Carter,Midlands,456.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-03-26,P1005,Wardrobe,1,1500,250,0.08,1380.0,1150.0,14,0,Noah Jones,London,120.0,-0.01323350519924152,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-06,P1004,Bed Frame,3,1000,200,0.08,2760.0,2208.0,4,0,Henry Hughes,North East,240.0,-1.2945817990531299,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-10-24,P1008,TV Stand,3,350,60,0.1,945.0,783.0,8,0,Olivia Green,Midlands,105.0,0.018042399639151857,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-09-18,P1009,Chest of Drawers,5,600,100,0.13,2610.0,2175.0,9,0,Liam Mitchell,London,390.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-05,P1003,Coffee Table,1,200,40,0.2,160.0,128.0,12,0,Ella Robinson,Midlands,40.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2025-07-27,P1004,Bed Frame,4,1000,200,0.03,3880.0,3104.0,6,0,Finley Thompson,South East,120.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-07-07,P1000,Sofa,4,1200,300,0.01,4752.0,3564.0,8,0,Riley Moore,South West,48.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2024-05-05,P1002,Armchair,2,500,80,0.12,880.0,739.2,6,0,Riley Moore,North East,120.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2023-11-09,P1001,Dining Table,2,900,150,0.06,1692.0,1410.0,10,0,Katie Adams,North East,108.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-09-06,P1003,Coffee Table,1,200,40,0.24,152.0,121.6,6,0,Grace Walker,Midlands,48.0,-1.0276747871859784,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-07-07,P1004,Bed Frame,5,1000,200,0.12,4400.0,3520.0,9,0,Finley Thompson,Scotland,600.0,-1.2945817990531299,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-03-23,P1004,Bed Frame,5,1000,200,0.23,3850.0,3080.0,14,0,Henry Hughes,Midlands,1150.0,-1.2945817990531299,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-07-28,P1005,Wardrobe,5,1500,250,0.1,6750.0,5625.0,11,0,Alice Carter,London,750.0,-0.01323350519924152,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-11-10,P1007,Office Desk,5,800,120,0.23,3080.0,2618.0,14,0,Daniel Cooper,Scotland,920.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-03-10,P1000,Sofa,1,1200,300,0.07,1116.0,837.0,9,0,Olivia Green,Midlands,84.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-11-12,P1006,Bookshelf,3,300,50,0.16,756.0,630.0,13,0,Ben Taylor,Wales,144.0,-0.4337330301570941,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-12-06,P1007,Office Desk,5,800,120,0.23,3080.0,2618.0,8,0,Mia Brown,Midlands,920.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-12-13,P1003,Coffee Table,4,200,40,0.14,688.0,550.4,5,0,Mia Brown,South East,112.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-10-07,P1001,Dining Table,4,900,150,0.06,3384.0,2820.0,9,0,Finley Thompson,South East,216.0,-0.19012192601777267,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-10-10,P1002,Armchair,4,500,80,0.14,1720.0,1444.8,6,0,Grace Walker,South East,280.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-09-02,P1007,Office Desk,5,800,120,0.07,3719.999999999999,3162.0,11,0,Theo Clarke,North East,280.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-04-19,P1005,Wardrobe,3,1500,250,0.0,4500.0,3750.0,5,0,Noah Jones,Midlands,0.0,-0.01323350519924152,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-06-16,P1003,Coffee Table,2,200,40,0.22,312.0,249.6,5,0,Charlotte Evans,North East,88.0,-1.0276747871859784,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-10-23,P1007,Office Desk,2,800,120,0.17,1328.0,1128.8,10,0,Isla Davies,South East,272.0,0.6690553745928339,Keep Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-04-22,P1007,Office Desk,1,800,120,0.21,632.0,537.2,10,0,Alice Carter,South West,168.0,0.6690553745928339,Keep Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-12-09,P1006,Bookshelf,3,300,50,0.14,774.0,645.0,10,0,Noah Jones,Scotland,126.0,-0.4337330301570941,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-04-11,P1001,Dining Table,1,900,150,0.19,729.0,607.5,5,0,Liam Mitchell,North East,171.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-09-20,P1004,Bed Frame,2,1000,200,0.04,1920.0,1536.0,8,0,Charlotte Evans,Scotland,80.0,-1.2945817990531299,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-01-28,P1004,Bed Frame,4,1000,200,0.14,3440.0,2752.0,14,0,Henry Hughes,South East,560.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-07-25,P1006,Bookshelf,5,300,50,0.0,1500.0,1250.0,7,0,Poppy Edwards,South West,0.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-02-27,P1004,Bed Frame,3,1000,200,0.19,2430.0,1944.0,6,0,Katie Adams,South West,570.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2023-10-24,P1002,Armchair,1,500,80,0.21,395.0,331.8,5,0,Henry Hughes,London,105.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-05-14,P1009,Chest of Drawers,3,600,100,0.16,1512.0,1260.0,8,0,Alice Carter,London,288.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-09-06,P1008,TV Stand,4,350,60,0.22,1092.0,904.8,11,1,Ella Robinson,London,308.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2025-10-17,P1007,Office Desk,1,800,120,0.24,608.0,516.8,6,0,Ben Taylor,South West,192.0,0.6690553745928339,Keep Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-07-03,P1009,Chest of Drawers,5,600,100,0.14,2580.0,2150.0,8,1,Grace Walker,North West,420.0,-0.48018702906350963,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-06-20,P1005,Wardrobe,5,1500,250,0.09,6825.0,5687.5,9,0,Theo Clarke,Scotland,675.0,-0.01323350519924152,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-04-13,P1002,Armchair,1,500,80,0.18,410.00000000000006,344.40000000000003,5,0,Noah Jones,London,90.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-02-09,P1002,Armchair,1,500,80,0.09,455.0,382.2,10,0,Quinn Bailey,London,45.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-05-26,P1002,Armchair,1,500,80,0.19,405.0,340.20000000000005,14,0,Liam Mitchell,South East,95.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2025-06-11,P1002,Armchair,1,500,80,0.02,490.0,411.6,14,0,Alice Carter,Wales,10.0,-2.0750353334189904,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-12-10,P1003,Coffee Table,4,200,40,0.07,744.0,595.1999999999999,10,0,Jack Wilson,Scotland,56.0,-1.0276747871859784,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-12-02,P1005,Wardrobe,4,1500,250,0.22,4680.0,3900.0,4,0,Isla Davies,North East,1320.0,-0.01323350519924152,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-01-01,P1000,Sofa,3,1200,300,0.14,3096.0,2322.0,13,0,Alice Carter,North East,504.0,-0.42994966442953036,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-06-02,P1000,Sofa,2,1200,300,0.12,2112.0,1584.0,14,0,Poppy Edwards,South West,288.0,-0.42994966442953036,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-03-04,P1002,Armchair,5,500,80,0.13,2175.0,1827.0,12,0,Noah Jones,South West,325.0,-2.0750353334189904,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-05-22,P1008,TV Stand,2,350,60,0.09,637.0,527.8000000000001,10,0,Mia Brown,London,63.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2024-05-05,P1002,Armchair,5,500,80,0.13,2175.0,1827.0,7,0,Daniel Cooper,South West,325.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2023-12-11,P1005,Wardrobe,1,1500,250,0.03,1455.0,1212.5,12,0,Henry Hughes,South East,45.0,-0.01323350519924152,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-08-09,P1006,Bookshelf,3,300,50,0.16,756.0,630.0,3,0,Charlotte Evans,South East,144.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-12-23,P1007,Office Desk,1,800,120,0.18,656.0,557.6,3,0,Olivia Green,Scotland,144.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-06-11,P1008,TV Stand,1,350,60,0.21,276.5,229.1,10,0,Olivia Green,London,73.5,0.018042399639151857,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-04-20,P1009,Chest of Drawers,5,600,100,0.09,2730.0,2275.0,3,0,Alice Carter,North West,270.0,-0.48018702906350963,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-04-25,P1007,Office Desk,4,800,120,0.01,3168.0,2692.8,4,0,Poppy Edwards,North West,32.0,0.6690553745928339,Keep Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-07-18,P1002,Armchair,5,500,80,0.14,2150.0,1806.0,12,0,Katie Adams,North East,350.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-05-21,P1009,Chest of Drawers,4,600,100,0.06,2256.0,1880.0,2,0,Daniel Cooper,Wales,144.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2023-12-11,P1007,Office Desk,4,800,120,0.11,2848.0,2420.8,6,0,Sophie Hall,Midlands,352.0,0.6690553745928339,Keep Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-02-14,P1002,Armchair,1,500,80,0.22,390.0,327.6,5,1,Henry Hughes,London,110.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-01-21,P1002,Armchair,2,500,80,0.01,990.0,831.6,13,0,Henry Hughes,South East,10.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-05-22,P1001,Dining Table,2,900,150,0.19,1458.0,1215.0,13,0,Mia Brown,North West,342.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-02-17,P1009,Chest of Drawers,5,600,100,0.06,2820.0,2350.0,6,0,Daniel Cooper,Midlands,180.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2024-07-04,P1003,Coffee Table,2,200,40,0.04,384.0,307.2,9,0,Isla Davies,London,16.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-10-14,P1004,Bed Frame,5,1000,200,0.21,3950.0,3160.0,9,0,Katie Adams,Wales,1050.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-09-28,P1009,Chest of Drawers,2,600,100,0.12,1056.0,880.0,3,0,Quinn Bailey,North West,144.0,-0.48018702906350963,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-10-30,P1002,Armchair,3,500,80,0.09,1365.0,1146.6,12,0,Katie Adams,Scotland,135.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-06-25,P1005,Wardrobe,2,1500,250,0.08,2760.0,2300.0,10,0,Ella Robinson,South West,240.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2025-01-25,P1006,Bookshelf,1,300,50,0.22,234.0,195.0,9,0,Ben Taylor,Midlands,66.0,-0.4337330301570941,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-10-01,P1002,Armchair,3,500,80,0.24,1140.0,957.6,6,0,Alice Carter,London,360.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-08-13,P1000,Sofa,5,1200,300,0.24,4560.0,3420.0,9,0,Henry Hughes,London,1440.0,-0.42994966442953036,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-08-22,P1006,Bookshelf,2,300,50,0.14,516.0,430.0,11,0,Katie Adams,South West,84.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2024-01-16,P1009,Chest of Drawers,2,600,100,0.21,948.0,790.0,8,0,Poppy Edwards,Wales,252.0,-0.48018702906350963,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-04-23,P1005,Wardrobe,2,1500,250,0.1,2700.0,2250.0,11,0,Grace Walker,Scotland,300.0,-0.01323350519924152,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-01-15,P1007,Office Desk,5,800,120,0.23,3080.0,2618.0,6,0,Grace Walker,Wales,920.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-05-30,P1009,Chest of Drawers,1,600,100,0.14,516.0,430.0,13,0,Isla Davies,Wales,84.0,-0.48018702906350963,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-07-10,P1001,Dining Table,1,900,150,0.15,765.0,637.5,13,0,Isla Davies,North East,135.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-09-12,P1005,Wardrobe,1,1500,250,0.03,1455.0,1212.5,14,0,Finley Thompson,North West,45.0,-0.01323350519924152,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-06-03,P1005,Wardrobe,1,1500,250,0.18,1230.0,1025.0,11,0,Poppy Edwards,Wales,270.0,-0.01323350519924152,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-09-29,P1001,Dining Table,1,900,150,0.07,837.0,697.5,6,0,Katie Adams,North West,63.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-05-23,P1001,Dining Table,2,900,150,0.24,1368.0,1140.0,5,1,Liam Mitchell,Scotland,432.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2023-09-04,P1000,Sofa,4,1200,300,0.23,3696.0,2772.0,13,0,Riley Moore,London,1104.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2025-02-26,P1001,Dining Table,1,900,150,0.19,729.0,607.5,10,0,Henry Hughes,Wales,171.0,-0.19012192601777267,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-03-20,P1001,Dining Table,3,900,150,0.04,2592.0,2160.0,8,0,Daniel Cooper,North West,108.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2024-09-14,P1002,Armchair,1,500,80,0.12,440.0,369.6,14,0,Liam Mitchell,North West,60.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2024-06-08,P1007,Office Desk,2,800,120,0.0,1600.0,1360.0,4,0,Noah Jones,South East,0.0,0.6690553745928339,Keep Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-02-10,P1008,TV Stand,1,350,60,0.24,266.0,220.4,5,0,Finley Thompson,Scotland,84.0,0.018042399639151857,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-07-26,P1008,TV Stand,5,350,60,0.14,1505.0,1247.0,2,0,Grace Walker,London,245.0,0.018042399639151857,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-09-08,P1003,Coffee Table,1,200,40,0.16,168.0,134.4,3,0,Alice Carter,Midlands,32.0,-1.0276747871859784,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-10-28,P1005,Wardrobe,4,1500,250,0.11,5340.0,4450.0,3,0,Quinn Bailey,London,660.0,-0.01323350519924152,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-08,P1009,Chest of Drawers,5,600,100,0.2,2400.0,2000.0,4,0,Quinn Bailey,South West,600.0,-0.48018702906350963,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-07-10,P1008,TV Stand,4,350,60,0.15,1190.0,986.0,7,0,Liam Mitchell,Midlands,210.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2025-02-06,P1008,TV Stand,1,350,60,0.14,301.0,249.4,4,0,Finley Thompson,North East,49.0,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-06-04,P1002,Armchair,1,500,80,0.11,445.0,373.8,8,0,Daniel Cooper,London,55.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2025-09-16,P1009,Chest of Drawers,2,600,100,0.17,996.0,830.0,6,0,Henry Hughes,London,204.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-09-24,P1008,TV Stand,2,350,60,0.14,602.0,498.8,3,0,Theo Clarke,Scotland,98.0,0.018042399639151857,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-04-29,P1003,Coffee Table,2,200,40,0.1,360.0,288.0,8,0,Isla Davies,South West,40.0,-1.0276747871859784,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-01-11,P1006,Bookshelf,5,300,50,0.22,1170.0,975.0,6,0,Jack Wilson,Scotland,330.0,-0.4337330301570941,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-10-14,P1008,TV Stand,1,350,60,0.07,325.5,269.7,4,0,Noah Jones,Wales,24.5,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-07-02,P1007,Office Desk,4,800,120,0.01,3168.0,2692.8,4,0,Katie Adams,London,32.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-14,P1004,Bed Frame,3,1000,200,0.05,2850.0,2280.0,5,0,Alice Carter,South East,150.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-11-04,P1004,Bed Frame,4,1000,200,0.16,3360.0,2688.0,10,0,Riley Moore,North West,640.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-07-18,P1003,Coffee Table,1,200,40,0.22,156.0,124.8,11,0,Theo Clarke,South East,44.0,-1.0276747871859784,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-07-25,P1000,Sofa,2,1200,300,0.15,2040.0,1530.0,6,0,Noah Jones,London,360.0,-0.42994966442953036,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-03-01,P1002,Armchair,3,500,80,0.07,1395.0,1171.8,11,0,Poppy Edwards,London,105.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-06-28,P1003,Coffee Table,1,200,40,0.04,192.0,153.6,9,0,Mia Brown,London,8.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-07-16,P1006,Bookshelf,2,300,50,0.23,462.0,385.0,9,0,Mia Brown,Midlands,138.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2025-01-04,P1003,Coffee Table,5,200,40,0.08,920.0,736.0,6,0,Liam Mitchell,South East,80.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2023-03-30,P1003,Coffee Table,3,200,40,0.15,510.0,408.0,12,0,Isla Davies,London,90.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-03-09,P1006,Bookshelf,2,300,50,0.12,528.0,440.0,2,0,Daniel Cooper,London,72.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2025-02-26,P1003,Coffee Table,4,200,40,0.19,648.0,518.4000000000001,9,0,Olivia Green,London,152.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-01-17,P1004,Bed Frame,2,1000,200,0.08,1840.0,1472.0,8,0,Katie Adams,South West,160.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
